id,text,classification,model_ai,prompt,created_at,updated_at,investment_target
19736,"Mini-índice (WINV25) sobe 0,70% nesta quarta-feira enquanto dólar futuro recua. O Ibovespa futuro (WINV25) subiu 0,70%, fechando aos 141.435 pontos, impulsionado por bons desempenhos de Wall Street e dados abaixo do esperado do mercado de trabalho. O dólar futuro (DOLC1) recuou 0,32%, a R$ 5,42, enquanto o presidente do BC, Gabriel Galípolo, afirmou que a inflação segue lentamente em direção à meta de 3% e a Selic deve permanecer em níveis restritivos. A criação de 129.775 vagas formais em julho, abaixo das expectativas, contribuiu para a queda dos juros futuros, sinalizando uma desaceleração econômica mais rápida.",NEUTRAL,sabiazinho-4,"Você é um analista financeiro. Classifique o sentimento da notícia a seguir sobre o mercado financeiro brasileiro em uma das categorias: POSITIVO, NEGATIVO ou NEUTRO.

POSITIVO = a notícia tende a ser favorável ao investidor.
NEGATIVO = a notícia tende a ser desfavorável ao investidor.
NEUTRO = impacto irrelevante ou equilibrado (efeitos positivos e negativos se anulam).

Classifique cada notícia individualmente e forneça uma breve justificativa.

Exemplo de resposta:
{
    ""sentiment"": ""POSITIVO"",
    ""justify"": ""A notícia indica melhora nas condições do mercado.""
}
",2026-08-21 16:41:38,,GENERICO
19737,"Dólar cai a R$ 5,41 com exterior, Caged e falas de Galípolo. O dólar teve uma queda de 0,32%, fechando a R$ 5,4170, acompanhando a tendência do mercado externo. O movimento foi impulsionado por dados econômicos locais, como a criação de 129.775 vagas formais de trabalho em julho, e declarações do presidente do Banco Central, Gabriel Galípolo, sobre a inflação e a apreciação do real. No exterior, o foco estava na pressão de Donald Trump sobre o Federal Reserve, gerando incerteza sobre a política monetária dos EUA.",POSITIVE,sabiazinho-4,"Você é um analista financeiro. Classifique o sentimento da notícia a seguir sobre o mercado financeiro brasileiro em uma das categorias: POSITIVO, NEGATIVO ou NEUTRO.

POSITIVO = a notícia tende a ser favorável ao investidor.
NEGATIVO = a notícia tende a ser desfavorável ao investidor.
NEUTRO = impacto irrelevante ou equilibrado (efeitos positivos e negativos se anulam).

Classifique cada notícia individualmente e forneça uma breve justificativa.

Exemplo de resposta:
{
    ""sentiment"": ""POSITIVO"",
    ""justify"": ""A notícia indica melhora nas condições do mercado.""
}
",2026-08-21 16:41:39,,GENERICO
19738,"Relatório de projeto de regulamentação da reforma tributária será votado na CCJ no dia 17, diz Braga. O senador Eduardo Braga (MDB-AM) afirmou que apresentará seu relatório sobre a reforma tributária no próximo mês, com previsão de votação na Comissão de Constituição e Justiça (CCJ) no dia 17. Ele destacou que o trabalho técnico está quase concluído e que as últimas questões foram definidas em reuniões com o ministro Fernando Haddad. Braga também mencionou que conversará com os presidentes da Câmara e do Senado sobre a tramitação, e acredita que a reforma será vista como uma questão de interesse nacional, não apenas do governo.",NEUTRAL,sabiazinho-4,"Você é um analista financeiro. Classifique o sentimento da notícia a seguir sobre o mercado financeiro brasileiro em uma das categorias: POSITIVO, NEGATIVO ou NEUTRO.

POSITIVO = a notícia tende a ser favorável ao investidor.
NEGATIVO = a notícia tende a ser desfavorável ao investidor.
NEUTRO = impacto irrelevante ou equilibrado (efeitos positivos e negativos se anulam).

Classifique cada notícia individualmente e forneça uma breve justificativa.

Exemplo de resposta:
{
    ""sentiment"": ""POSITIVO"",
    ""justify"": ""A notícia indica melhora nas condições do mercado.""
}
",2026-08-21 16:41:41,,GENERICO
19739,"Análise: Batalha entre Trump e Fed atinge novo patamar e será extensa. A batalha entre Donald Trump e o Federal Reserve (Fed) escalou após a diretora Lisa Cook processar Trump por tentar removê-la do cargo, gerando preocupações no mercado financeiro. A tensão enfraqueceu o dólar e pode afetar as projeções de inflação, com a possibilidade de o Fed adotar uma postura mais flexível, alinhada aos interesses de Trump. A desvalorização do dólar beneficia as exportações dos EUA, mas coloca em risco a reputação do Fed, levantando dúvidas sobre sua independência e a confiança dos mercados na instituição.",NEGATIVE,sabiazinho-4,"Você é um analista financeiro. Classifique o sentimento da notícia a seguir sobre o mercado financeiro brasileiro em uma das categorias: POSITIVO, NEGATIVO ou NEUTRO.

POSITIVO = a notícia tende a ser favorável ao investidor.
NEGATIVO = a notícia tende a ser desfavorável ao investidor.
NEUTRO = impacto irrelevante ou equilibrado (efeitos positivos e negativos se anulam).

Classifique cada notícia individualmente e forneça uma breve justificativa.

Exemplo de resposta:
{
    ""sentiment"": ""POSITIVO"",
    ""justify"": ""A notícia indica melhora nas condições do mercado.""
}
",2026-08-21 16:41:41,,GENERICO
19740,"Receita aponta invasão do crime organizado no mercado financeiro. A Receita Federal desmantelou um esquema bilionário de crime organizado no setor de combustíveis, revelado pela Operação Carbono-Oculto. O esquema envolvia toda a cadeia produtiva, desde a importação até a comercialização, além de operações de ocultação e blindagem patrimonial. Autoridades destacaram a relevância do caso, alertando para a necessidade de regras claras e fiscalização rigorosa para proteger a integridade do sistema financeiro e da economia nacional.",NEGATIVE,sabiazinho-4,"Você é um analista financeiro. Classifique o sentimento da notícia a seguir sobre o mercado financeiro brasileiro em uma das categorias: POSITIVO, NEGATIVO ou NEUTRO.

POSITIVO = a notícia tende a ser favorável ao investidor.
NEGATIVO = a notícia tende a ser desfavorável ao investidor.
NEUTRO = impacto irrelevante ou equilibrado (efeitos positivos e negativos se anulam).

Classifique cada notícia individualmente e forneça uma breve justificativa.

Exemplo de resposta:
{
    ""sentiment"": ""POSITIVO"",
    ""justify"": ""A notícia indica melhora nas condições do mercado.""
}
",2026-08-21 16:41:42,,GENERICO
19741,"Mercado mantém aposta em corte de juros após PIB dos EUA, mostra CME. O mercado manteve praticamente inalteradas as apostas de corte de juros pelo Federal Reserve em setembro, após dados econômicos dos EUA, como o PIB acima do esperado e a desaceleração do PCE. As chances de um corte de 25 pontos-base recuaram marginalmente de 87,3% para 85,3%, enquanto a possibilidade de manutenção dos juros ganhou força, subindo de 12,7% para 14,7%. A probabilidade de redução de juros em 50 pontos-base até dezembro permaneceu como principal, mas também teve uma leve queda.",NEUTRAL,sabiazinho-4,"Você é um analista financeiro. Classifique o sentimento da notícia a seguir sobre o mercado financeiro brasileiro em uma das categorias: POSITIVO, NEGATIVO ou NEUTRO.

POSITIVO = a notícia tende a ser favorável ao investidor.
NEGATIVO = a notícia tende a ser desfavorável ao investidor.
NEUTRO = impacto irrelevante ou equilibrado (efeitos positivos e negativos se anulam).

Classifique cada notícia individualmente e forneça uma breve justificativa.

Exemplo de resposta:
{
    ""sentiment"": ""POSITIVO"",
    ""justify"": ""A notícia indica melhora nas condições do mercado.""
}
",2026-08-21 16:41:43,,GENERICO
19742,"Bolsas da Ásia fecham majoritariamente em alta após balanço da Nvidia. As bolsas asiáticas fecharam majoritariamente em alta nesta quinta-feira (28), impulsionadas pela reação positiva aos bons resultados da Cambricon Technologies, rival da Nvidia, que disparou 15,73%. O índice Xangai Composto subiu 1,14%, enquanto o Shenzhen Composto avançou 1,55%. No entanto, o Hang Seng recuou 0,81%, impactado pela queda de 12,55% das ações da Meituan. O Nikkei teve alta de 0,73%, e o Kospi subiu 0,29%, enquanto a ação da TSMC caiu 2,52%, afetando o índice Taiex, que recuou 1,16%. O S&P/ASX 200, na Oceania, subiu 0,22%.",NEUTRAL,sabiazinho-4,"Você é um analista financeiro. Classifique o sentimento da notícia a seguir sobre o mercado financeiro brasileiro em uma das categorias: POSITIVO, NEGATIVO ou NEUTRO.

POSITIVO = a notícia tende a ser favorável ao investidor.
NEGATIVO = a notícia tende a ser desfavorável ao investidor.
NEUTRO = impacto irrelevante ou equilibrado (efeitos positivos e negativos se anulam).

Classifique cada notícia individualmente e forneça uma breve justificativa.

Exemplo de resposta:
{
    ""sentiment"": ""POSITIVO"",
    ""justify"": ""A notícia indica melhora nas condições do mercado.""
}
",2026-08-21 16:41:47,,GENERICO
19743,"Setor de combustíveis defende operação contra PCC. Quatro entidades do setor de combustíveis e sucroalcooleiro manifestaram apoio à operação do Ministério Público de São Paulo contra o PCC. Elas destacaram a importância do combate às práticas ilícitas para proteger consumidores, garantir tributos e fortalecer um ambiente de negócios transparente. As entidades reafirmaram seu compromisso com a ética empresarial e com a colaboração com o poder público.",POSITIVE,sabiazinho-4,"Você é um analista financeiro. Classifique o sentimento da notícia a seguir sobre o mercado financeiro brasileiro em uma das categorias: POSITIVO, NEGATIVO ou NEUTRO.

POSITIVO = a notícia tende a ser favorável ao investidor.
NEGATIVO = a notícia tende a ser desfavorável ao investidor.
NEUTRO = impacto irrelevante ou equilibrado (efeitos positivos e negativos se anulam).

Classifique cada notícia individualmente e forneça uma breve justificativa.

Exemplo de resposta:
{
    ""sentiment"": ""POSITIVO"",
    ""justify"": ""A notícia indica melhora nas condições do mercado.""
}
",2026-08-21 16:41:48,,GENERICO
19744,"Em dia de novas máximas, Ibovespa fecha aos 141 mil pontos e dólar cai. O Ibovespa fechou em alta de 1,32%, renovando máxima histórica, enquanto o dólar teve pequena queda de 0,22% diante do real. O mercado reagiu à megaoperação contra fraudes no setor de combustíveis e à pesquisa presidencial, que mostrou uma disputa acirrada entre Lula e Tarcísio de Freitas. O cenário também foi influenciado pelas expectativas de cortes de juros nos EUA e dados econômicos positivos.",POSITIVE,sabiazinho-4,"Você é um analista financeiro. Classifique o sentimento da notícia a seguir sobre o mercado financeiro brasileiro em uma das categorias: POSITIVO, NEGATIVO ou NEUTRO.

POSITIVO = a notícia tende a ser favorável ao investidor.
NEGATIVO = a notícia tende a ser desfavorável ao investidor.
NEUTRO = impacto irrelevante ou equilibrado (efeitos positivos e negativos se anulam).

Classifique cada notícia individualmente e forneça uma breve justificativa.

Exemplo de resposta:
{
    ""sentiment"": ""POSITIVO"",
    ""justify"": ""A notícia indica melhora nas condições do mercado.""
}
",2026-08-21 16:41:49,,GENERICO
19745,"HGLG11, CPTS11, VGHF11 e SNCI11 são destaques do Bom Dia FIIs (28/8). O IFIX registrou sua quinta alta consecutiva, com destaque para os fundos HGLG11, CPTS11, VGHF11 e SNCI11. O HGLG11 relatou um incidente sem vítimas em obra na Bahia, enquanto os outros fundos divulgaram suas projeções de dividendos e resultados financeiros. O CPTS11 manteve sua previsão de dividendos e o VGHF11 anunciou uma queda no lucro, mas com uma rentabilidade anualizada de 12%.",NEUTRAL,sabiazinho-4,"Você é um analista financeiro. Classifique o sentimento da notícia a seguir sobre o mercado financeiro brasileiro em uma das categorias: POSITIVO, NEGATIVO ou NEUTRO.

POSITIVO = a notícia tende a ser favorável ao investidor.
NEGATIVO = a notícia tende a ser desfavorável ao investidor.
NEUTRO = impacto irrelevante ou equilibrado (efeitos positivos e negativos se anulam).

Classifique cada notícia individualmente e forneça uma breve justificativa.

Exemplo de resposta:
{
    ""sentiment"": ""POSITIVO"",
    ""justify"": ""A notícia indica melhora nas condições do mercado.""
}
",2026-08-21 16:41:50,,GENERICO
19746,"Fundo imobiliário EXES11 projeta captação de R$ 100 milhões para ampliar portfólio. O fundo imobiliário EXES11 lançou uma oferta pública primária de cotas para captar até R$ 100 milhões, com foco em diversificação e ampliação de investimentos, especialmente em incorporação. Atualmente com R$ 68,9 milhões de patrimônio, o fundo possui um portfólio majoritariamente composto por CRIs e visa aumentar sua exposição a operações de incorporação e loteamento. A oferta ocorrerá entre 10 e 17 de setembro, com liquidação no dia 25.",POSITIVE,sabiazinho-4,"Você é um analista financeiro. Classifique o sentimento da notícia a seguir sobre o mercado financeiro brasileiro em uma das categorias: POSITIVO, NEGATIVO ou NEUTRO.

POSITIVO = a notícia tende a ser favorável ao investidor.
NEGATIVO = a notícia tende a ser desfavorável ao investidor.
NEUTRO = impacto irrelevante ou equilibrado (efeitos positivos e negativos se anulam).

Classifique cada notícia individualmente e forneça uma breve justificativa.

Exemplo de resposta:
{
    ""sentiment"": ""POSITIVO"",
    ""justify"": ""A notícia indica melhora nas condições do mercado.""
}
",2026-08-21 16:41:51,,GENERICO
19747,"RBRP11: FII projeta dividendos do semestre após lucro acima de R$ 4 milhões. O fundo imobiliário RBRP11 registrou um lucro de R$ 4,187 milhões em julho de 2025, semelhante ao mês anterior, e distribuiu R$ 0,40 por cota. A taxa de ocupação física do fundo foi de 93,4%, com destaque para o Edifício River One, com 90,9% de ocupação. A gestão do fundo continua otimista com o projeto JC589 e o mercado de escritórios de alto padrão em São Paulo, que apresenta recuperação na taxa de vacância.",POSITIVE,sabiazinho-4,"Você é um analista financeiro. Classifique o sentimento da notícia a seguir sobre o mercado financeiro brasileiro em uma das categorias: POSITIVO, NEGATIVO ou NEUTRO.

POSITIVO = a notícia tende a ser favorável ao investidor.
NEGATIVO = a notícia tende a ser desfavorável ao investidor.
NEUTRO = impacto irrelevante ou equilibrado (efeitos positivos e negativos se anulam).

Classifique cada notícia individualmente e forneça uma breve justificativa.

Exemplo de resposta:
{
    ""sentiment"": ""POSITIVO"",
    ""justify"": ""A notícia indica melhora nas condições do mercado.""
}
",2026-08-21 16:41:52,,GENERICO
